L Option,R Option,Counter,Outcome Class,LGF Winner,RGF Winner
6,8,36,L,L,L
6,8,37,R,R,R
6,8,38,P,R,L
6,8,39,N,L,R
6,8,40,N,L,R
6,8,41,L,L,L
6,8,42,L,L,L
6,8,43,P,R,L
6,8,44,P,R,L
6,8,45,R,R,R
6,8,46,R,R,R
6,8,47,L,L,L
6,8,48,N,L,R
6,8,49,P,R,L
6,8,50,L,L,L
6,8,51,R,R,R
6,8,52,R,R,R
6,8,53,N,L,R
6,8,54,N,L,R
6,8,55,L,L,L
6,8,56,L,L,L
6,8,57,R,R,R
6,8,58,P,R,L
6,8,59,N,L,R
6,8,60,R,R,R
6,8,61,L,L,L
6,8,62,L,L,L
6,8,63,P,R,L
6,8,64,P,R,L
6,8,65,R,R,R
6,8,66,R,R,R
6,8,67,L,L,L
6,8,68,N,L,R
6,8,69,P,R,L
6,8,70,L,L,L
6,8,71,R,R,R
6,8,72,R,R,R
6,8,73,N,L,R
6,8,74,N,L,R
6,8,75,L,L,L
6,8,76,L,L,L
6,8,77,R,R,R
6,8,78,P,R,L
6,8,79,N,L,R
6,8,80,R,R,R
6,8,81,L,L,L
6,8,82,L,L,L
6,8,83,P,R,L
6,8,84,P,R,L
6,8,85,R,R,R
6,8,86,R,R,R
6,8,87,L,L,L
6,8,88,N,L,R
6,8,89,P,R,L
6,8,90,L,L,L
6,8,91,R,R,R
6,8,92,R,R,R
6,8,93,N,L,R
6,8,94,N,L,R
6,8,95,L,L,L
6,8,96,L,L,L
6,8,97,R,R,R
6,8,98,P,R,L
6,8,99,N,L,R
6,8,100,R,R,R
6,9,1,P,R,L
6,9,2,P,R,L
6,9,3,P,R,L
6,9,4,P,R,L
6,9,5,P,R,L
6,9,6,L,L,L
6,9,7,L,L,L
6,9,8,L,L,L
6,9,9,R,R,R
6,9,10,P,R,L
6,9,11,N,L,R
6,9,12,N,L,R
6,9,13,N,L,R
6,9,14,L,L,L
6,9,15,L,L,L
6,9,16,L,L,L
6,9,17,P,R,L
6,9,18,R,R,R
6,9,19,N,L,R
6,9,20,N,L,R
6,9,21,L,L,L
6,9,22,L,L,L
6,9,23,L,L,L
6,9,24,P,R,L
6,9,25,P,R,L
6,9,26,R,R,R
6,9,27,N,L,R
6,9,28,L,L,L
6,9,29,L,L,L
6,9,30,P,R,L
6,9,31,L,L,L
6,9,32,P,R,L
6,9,33,R,R,R
6,9,34,L,L,L
6,9,35,N,L,R
6,9,36,L,L,L
6,9,37,L,L,L
6,9,38,L,L,L
6,9,39,P,R,L
6,9,40,L,L,L
6,9,41,R,R,R
6,9,42,N,L,R
6,9,43,L,L,L
6,9,44,N,L,R
6,9,45,P,R,L
6,9,46,L,L,L
6,9,47,P,R,L
6,9,48,R,R,R
6,9,49,L,L,L
6,9,50,N,L,R
6,9,51,L,L,L
6,9,52,L,L,L
6,9,53,L,L,L
6,9,54,P,R,L
6,9,55,L,L,L
6,9,56,R,R,R
6,9,57,N,L,R
6,9,58,L,L,L
6,9,59,N,L,R
6,9,60,P,R,L
6,9,61,L,L,L
6,9,62,P,R,L
6,9,63,R,R,R
6,9,64,L,L,L
6,9,65,N,L,R
6,9,66,L,L,L
6,9,67,L,L,L
6,9,68,L,L,L
6,9,69,P,R,L
6,9,70,L,L,L
6,9,71,R,R,R
6,9,72,N,L,R
6,9,73,L,L,L
6,9,74,N,L,R
6,9,75,P,R,L
6,9,76,L,L,L
6,9,77,P,R,L
6,9,78,R,R,R
6,9,79,L,L,L
6,9,80,N,L,R
6,9,81,L,L,L
6,9,82,L,L,L
6,9,83,L,L,L
6,9,84,P,R,L
6,9,85,L,L,L
6,9,86,R,R,R
6,9,87,N,L,R
6,9,88,L,L,L
6,9,89,N,L,R
6,9,90,P,R,L
6,9,91,L,L,L
6,9,92,P,R,L
6,9,93,R,R,R
6,9,94,L,L,L
6,9,95,N,L,R
6,9,96,L,L,L
6,9,97,L,L,L
6,9,98,L,L,L
6,9,99,P,R,L
6,9,100,L,L,L
6,10,1,P,R,L
6,10,2,P,R,L
6,10,3,P,R,L
6,10,4,P,R,L
6,10,5,P,R,L
6,10,6,L,L,L
6,10,7,L,L,L
6,10,8,L,L,L
6,10,9,P,R,L
6,10,10,R,R,R
6,10,11,L,L,L
6,10,12,N,L,R
6,10,13,N,L,R
6,10,14,N,L,R
6,10,15,L,L,L
6,10,16,P,R,L
6,10,17,L,L,L
6,10,18,P,R,L
6,10,19,N,L,R
6,10,20,N,L,R
6,10,21,N,L,R
6,10,22,L,L,L
6,10,23,L,L,L
6,10,24,P,R,L
6,10,25,R,R,R
6,10,26,P,R,L
6,10,27,P,R,L
6,10,28,N,L,R
6,10,29,L,L,L
6,10,30,N,L,R
6,10,31,P,R,L
6,10,32,L,L,L
6,10,33,L,L,L
6,10,34,N,L,R
6,10,35,L,L,L
6,10,36,R,R,R
6,10,37,N,L,R
6,10,38,L,L,L
6,10,39,L,L,L
6,10,40,P,R,L
6,10,41,L,L,L
6,10,42,P,R,L
6,10,43,P,R,L
6,10,44,L,L,L
6,10,45,N,L,R
6,10,46,N,L,R
6,10,47,L,L,L
6,10,48,L,L,L
6,10,49,P,R,L
6,10,50,L,L,L
6,10,51,R,R,R
6,10,52,R,R,R
6,10,53,N,L,R
6,10,54,L,L,L
6,10,55,L,L,L
6,10,56,N,L,R
6,10,57,P,R,L
6,10,58,P,R,L
6,10,59,N,L,R
6,10,60,N,L,R
6,10,61,L,L,L
6,10,62,R,R,R
6,10,63,L,L,L
6,10,64,P,R,L
6,10,65,P,R,L
6,10,66,P,R,L
6,10,67,N,L,R
6,10,68,R,R,R
6,10,69,L,L,L
6,10,70,L,L,L
6,10,71,N,L,R
6,10,72,N,L,R
6,10,73,P,R,L
6,10,74,R,R,R
6,10,75,L,L,L
6,10,76,L,L,L
6,10,77,P,R,L
6,10,78,R,R,R
6,10,79,P,R,L
6,10,80,P,R,L
6,10,81,L,L,L
6,10,82,L,L,L
6,10,83,N,L,R
6,10,84,R,R,R
6,10,85,N,L,R
6,10,86,N,L,R
6,10,87,N,L,R
6,10,88,N,L,R
6,10,89,N,L,R
6,10,90,P,R,L
6,10,91,P,R,L
6,10,92,P,R,L
6,10,93,P,R,L
6,10,94,N,L,R
6,10,95,P,R,L
6,10,96,L,L,L
6,10,97,L,L,L
6,10,98,L,L,L
6,10,99,P,R,L
6,10,100,R,R,R
7,1,1,R,R,R
7,1,2,R,R,R
7,1,3,R,R,R
7,1,4,R,R,R
7,1,5,R,R,R
7,1,6,R,R,R
7,1,7,N,L,R
7,1,8,P,R,L
7,1,9,R,R,R
7,1,10,R,R,R
7,1,11,R,R,R
7,1,12,R,R,R
7,1,13,R,R,R
7,1,14,R,R,R
7,1,15,R,R,R
7,1,16,R,R,R
7,1,17,R,R,R
7,1,18,R,R,R
7,1,19,R,R,R
7,1,20,R,R,R
7,1,21,R,R,R
7,1,22,R,R,R
7,1,23,R,R,R
7,1,24,R,R,R
7,1,25,R,R,R
7,1,26,R,R,R
7,1,27,R,R,R
7,1,28,R,R,R
7,1,29,R,R,R
7,1,30,R,R,R
7,1,31,R,R,R
7,1,32,R,R,R
7,1,33,R,R,R
7,1,34,R,R,R
7,1,35,R,R,R
7,1,36,R,R,R
7,1,37,R,R,R
7,1,38,R,R,R
7,1,39,R,R,R
7,1,40,R,R,R
7,1,41,R,R,R
7,1,42,R,R,R
7,1,43,R,R,R
7,1,44,R,R,R
7,1,45,R,R,R
7,1,46,R,R,R
7,1,47,R,R,R
7,1,48,R,R,R
7,1,49,R,R,R
7,1,50,R,R,R
7,1,51,R,R,R
7,1,52,R,R,R
7,1,53,R,R,R
7,1,54,R,R,R
7,1,55,R,R,R
7,1,56,R,R,R
7,1,57,R,R,R
7,1,58,R,R,R
7,1,59,R,R,R
7,1,60,R,R,R
7,1,61,R,R,R
7,1,62,R,R,R
7,1,63,R,R,R
7,1,64,R,R,R
7,1,65,R,R,R
7,1,66,R,R,R
7,1,67,R,R,R
7,1,68,R,R,R
7,1,69,R,R,R
7,1,70,R,R,R
7,1,71,R,R,R
7,1,72,R,R,R
7,1,73,R,R,R
7,1,74,R,R,R
7,1,75,R,R,R
7,1,76,R,R,R
7,1,77,R,R,R
7,1,78,R,R,R
7,1,79,R,R,R
7,1,80,R,R,R
7,1,81,R,R,R
7,1,82,R,R,R
7,1,83,R,R,R
7,1,84,R,R,R
7,1,85,R,R,R
7,1,86,R,R,R
7,1,87,R,R,R
7,1,88,R,R,R
7,1,89,R,R,R
7,1,90,R,R,R
7,1,91,R,R,R
7,1,92,R,R,R
7,1,93,R,R,R
7,1,94,R,R,R
7,1,95,R,R,R
7,1,96,R,R,R
7,1,97,R,R,R
7,1,98,R,R,R
7,1,99,R,R,R
7,1,100,R,R,R
7,2,1,P,R,L
7,2,2,R,R,R
7,2,3,P,R,L
7,2,4,R,R,R
7,2,5,R,R,R
7,2,6,R,R,R
7,2,7,N,L,R
7,2,8,N,L,R
7,2,9,P,R,L
7,2,10,P,R,L
7,2,11,R,R,R
7,2,12,P,R,L
7,2,13,R,R,R
7,2,14,R,R,R
7,2,15,N,L,R
7,2,16,R,R,R
7,2,17,N,L,R
7,2,18,R,R,R
7,2,19,L,L,L
7,2,20,R,R,R
7,2,21,P,R,L
7,2,22,R,R,R
7,2,23,P,R,L
7,2,24,R,R,R
7,2,25,R,R,R
7,2,26,N,L,R
7,2,27,R,R,R
7,2,28,N,L,R
7,2,29,R,R,R
7,2,30,P,R,L
7,2,31,R,R,R
7,2,32,P,R,L
7,2,33,R,R,R
7,2,34,R,R,R
7,2,35,N,L,R
7,2,36,R,R,R
7,2,37,N,L,R
7,2,38,R,R,R
7,2,39,L,L,L
7,2,40,R,R,R
7,2,41,P,R,L
7,2,42,R,R,R
7,2,43,P,R,L
7,2,44,R,R,R
7,2,45,R,R,R
7,2,46,N,L,R
7,2,47,R,R,R
7,2,48,N,L,R
7,2,49,R,R,R
7,2,50,P,R,L
7,2,51,R,R,R
7,2,52,P,R,L
7,2,53,R,R,R
7,2,54,R,R,R
7,2,55,N,L,R
7,2,56,R,R,R
7,2,57,N,L,R
7,2,58,R,R,R
7,2,59,L,L,L
7,2,60,R,R,R
7,2,61,P,R,L
7,2,62,R,R,R
7,2,63,P,R,L
7,2,64,R,R,R
7,2,65,R,R,R
7,2,66,N,L,R
7,2,67,R,R,R
7,2,68,N,L,R
7,2,69,R,R,R
7,2,70,P,R,L
7,2,71,R,R,R
7,2,72,P,R,L
7,2,73,R,R,R
7,2,74,R,R,R
7,2,75,N,L,R
7,2,76,R,R,R
7,2,77,N,L,R
7,2,78,R,R,R
7,2,79,L,L,L
7,2,80,R,R,R
7,2,81,P,R,L
7,2,82,R,R,R
7,2,83,P,R,L
7,2,84,R,R,R
7,2,85,R,R,R
7,2,86,N,L,R
7,2,87,R,R,R
7,2,88,N,L,R
7,2,89,R,R,R
7,2,90,P,R,L
7,2,91,R,R,R
7,2,92,P,R,L
7,2,93,R,R,R
7,2,94,R,R,R
7,2,95,N,L,R
7,2,96,R,R,R
7,2,97,N,L,R
7,2,98,R,R,R
7,2,99,L,L,L
7,2,100,R,R,R
7,3,1,P,R,L
7,3,2,P,R,L
7,3,3,R,R,R
7,3,4,P,R,L
7,3,5,R,R,R
7,3,6,R,R,R
7,3,7,N,L,R
7,3,8,N,L,R
7,3,9,N,L,R
7,3,10,P,R,L
7,3,11,P,R,L
7,3,12,P,R,L
7,3,13,P,R,L
7,3,14,P,R,L
7,3,15,N,L,R
7,3,16,N,L,R
7,3,17,N,L,R
7,3,18,N,L,R
7,3,19,N,L,R
7,3,20,P,R,L
7,3,21,P,R,L
7,3,22,P,R,L
7,3,23,P,R,L
7,3,24,P,R,L
7,3,25,N,L,R
7,3,26,N,L,R
7,3,27,N,L,R
7,3,28,N,L,R
7,3,29,N,L,R
7,3,30,P,R,L
7,3,31,P,R,L
7,3,32,P,R,L
7,3,33,P,R,L
7,3,34,P,R,L
7,3,35,N,L,R
7,3,36,N,L,R
7,3,37,N,L,R
7,3,38,N,L,R
7,3,39,N,L,R
7,3,40,P,R,L
7,3,41,P,R,L
7,3,42,P,R,L
7,3,43,P,R,L
7,3,44,P,R,L
7,3,45,N,L,R
7,3,46,N,L,R
7,3,47,N,L,R
7,3,48,N,L,R
7,3,49,N,L,R
7,3,50,P,R,L
7,3,51,P,R,L
7,3,52,P,R,L
7,3,53,P,R,L
7,3,54,P,R,L
7,3,55,N,L,R
7,3,56,N,L,R
7,3,57,N,L,R
7,3,58,N,L,R
7,3,59,N,L,R
7,3,60,P,R,L
7,3,61,P,R,L
7,3,62,P,R,L
7,3,63,P,R,L
7,3,64,P,R,L
7,3,65,N,L,R
7,3,66,N,L,R
7,3,67,N,L,R
7,3,68,N,L,R
7,3,69,N,L,R
7,3,70,P,R,L
7,3,71,P,R,L
7,3,72,P,R,L
7,3,73,P,R,L
7,3,74,P,R,L
7,3,75,N,L,R
7,3,76,N,L,R
7,3,77,N,L,R
7,3,78,N,L,R
7,3,79,N,L,R
7,3,80,P,R,L
7,3,81,P,R,L
7,3,82,P,R,L
7,3,83,P,R,L
7,3,84,P,R,L
7,3,85,N,L,R
7,3,86,N,L,R
7,3,87,N,L,R
7,3,88,N,L,R
7,3,89,N,L,R
7,3,90,P,R,L
7,3,91,P,R,L
7,3,92,P,R,L
7,3,93,P,R,L
7,3,94,P,R,L
7,3,95,N,L,R
7,3,96,N,L,R
7,3,97,N,L,R
7,3,98,N,L,R
7,3,99,N,L,R
7,3,100,P,R,L
7,4,1,P,R,L
7,4,2,P,R,L
7,4,3,P,R,L
7,4,4,R,R,R
7,4,5,P,R,L
7,4,6,R,R,R
7,4,7,N,L,R
7,4,8,N,L,R
7,4,9,N,L,R
7,4,10,R,R,R
7,4,11,P,R,L
7,4,12,L,L,L
7,4,13,P,R,L
7,4,14,R,R,R
7,4,15,L,L,L
7,4,16,L,L,L
7,4,17,R,R,R
7,4,18,N,L,R
7,4,19,N,L,R
7,4,20,P,R,L
7,4,21,R,R,R
7,4,22,L,L,L
7,4,23,L,L,L
7,4,24,P,R,L
7,4,25,N,L,R
7,4,26,L,L,L
7,4,27,L,L,L
7,4,28,R,R,R
7,4,29,N,L,R
7,4,30,L,L,L
7,4,31,P,R,L
7,4,32,R,R,R
7,4,33,L,L,L
7,4,34,L,L,L
7,4,35,P,R,L
7,4,36,N,L,R
7,4,37,L,L,L
7,4,38,L,L,L
7,4,39,R,R,R
7,4,40,N,L,R
7,4,41,L,L,L
7,4,42,L,L,L
7,4,43,R,R,R
7,4,44,L,L,L
7,4,45,L,L,L
7,4,46,P,R,L
7,4,47,R,R,R
7,4,48,L,L,L
7,4,49,L,L,L
7,4,50,P,R,L
7,4,51,N,L,R
7,4,52,L,L,L
7,4,53,L,L,L
7,4,54,R,R,R
7,4,55,N,L,R
7,4,56,L,L,L
7,4,57,L,L,L
7,4,58,R,R,R
7,4,59,L,L,L
7,4,60,L,L,L
7,4,61,P,R,L
7,4,62,R,R,R
7,4,63,L,L,L
7,4,64,L,L,L
7,4,65,P,R,L
7,4,66,N,L,R
7,4,67,L,L,L
7,4,68,L,L,L
7,4,69,R,R,R
7,4,70,N,L,R
7,4,71,L,L,L
7,4,72,L,L,L
7,4,73,R,R,R
7,4,74,L,L,L
7,4,75,L,L,L
7,4,76,P,R,L
7,4,77,R,R,R
7,4,78,L,L,L
7,4,79,L,L,L
7,4,80,P,R,L
7,4,81,N,L,R
7,4,82,L,L,L
7,4,83,L,L,L
7,4,84,R,R,R
7,4,85,N,L,R
7,4,86,L,L,L
7,4,87,L,L,L
7,4,88,R,R,R
7,4,89,L,L,L
7,4,90,L,L,L
7,4,91,P,R,L
7,4,92,R,R,R
7,4,93,L,L,L
7,4,94,L,L,L
7,4,95,P,R,L
7,4,96,N,L,R
7,4,97,L,L,L
7,4,98,L,L,L
7,4,99,R,R,R
7,4,100,N,L,R
7,5,1,P,R,L
7,5,2,P,R,L
7,5,3,P,R,L
7,5,4,P,R,L
7,5,5,R,R,R
7,5,6,P,R,L
7,5,7,N,L,R
7,5,8,N,L,R
7,5,9,N,L,R
7,5,10,R,R,R
7,5,11,R,R,R
7,5,12,P,R,L
7,5,13,L,L,L
7,5,14,P,R,L
7,5,15,N,L,R
7,5,16,N,L,R
7,5,17,R,R,R
7,5,18,P,R,L
7,5,19,N,L,R
7,5,20,N,L,R
7,5,21,R,R,R
7,5,22,R,R,R
7,5,23,R,R,R
7,5,24,P,R,L
7,5,25,P,R,L
7,5,26,L,L,L
7,5,27,R,R,R
7,5,28,R,R,R
7,5,29,R,R,R
7,5,30,P,R,L
7,5,31,R,R,R
7,5,32,N,L,R
7,5,33,N,L,R
7,5,34,R,R,R
7,5,35,R,R,R
7,5,36,P,R,L
7,5,37,L,L,L
7,5,38,P,R,L
7,5,39,R,R,R
7,5,40,N,L,R
7,5,41,R,R,R
7,5,42,P,R,L
7,5,43,N,L,R
7,5,44,N,L,R
7,5,45,R,R,R
7,5,46,R,R,R
7,5,47,R,R,R
7,5,48,P,R,L
7,5,49,L,L,L
7,5,50,L,L,L
7,5,51,N,L,R
7,5,52,R,R,R
7,5,53,R,R,R
7,5,54,P,R,L
7,5,55,R,R,R
7,5,56,N,L,R
7,5,57,N,L,R
7,5,58,R,R,R
7,5,59,R,R,R
7,5,60,P,R,L
7,5,61,P,R,L
7,5,62,P,R,L
7,5,63,R,R,R
7,5,64,R,R,R
7,5,65,R,R,R
7,5,66,P,R,L
7,5,67,N,L,R
7,5,68,N,L,R
7,5,69,N,L,R
7,5,70,R,R,R
7,5,71,R,R,R
7,5,72,P,R,L
7,5,73,L,L,L
7,5,74,P,R,L
7,5,75,N,L,R
7,5,76,N,L,R
7,5,77,R,R,R
7,5,78,P,R,L
7,5,79,N,L,R
7,5,80,N,L,R
7,5,81,R,R,R
7,5,82,R,R,R
7,5,83,R,R,R
7,5,84,P,R,L
7,5,85,P,R,L
7,5,86,L,L,L
7,5,87,R,R,R
7,5,88,R,R,R
7,5,89,R,R,R
7,5,90,P,R,L
7,5,91,R,R,R
7,5,92,N,L,R
7,5,93,N,L,R
7,5,94,R,R,R
7,5,95,R,R,R
7,5,96,P,R,L
7,5,97,L,L,L
7,5,98,P,R,L
7,5,99,R,R,R
7,5,100,N,L,R
7,6,1,P,R,L
7,6,2,P,R,L
7,6,3,P,R,L
7,6,4,P,R,L
7,6,5,P,R,L
7,6,6,R,R,R
7,6,7,L,L,L
7,6,8,N,L,R
7,6,9,N,L,R
7,6,10,R,R,R
7,6,11,P,R,L
7,6,12,N,L,R
7,6,13,P,R,L
7,6,14,L,L,L
7,6,15,L,L,L
7,6,16,N,L,R
7,6,17,R,R,R
7,6,18,L,L,L
7,6,19,R,R,R
7,6,20,P,R,L
7,6,21,L,L,L
7,6,22,N,L,R
7,6,23,R,R,R
7,6,24,P,R,L
7,6,25,N,L,R
7,6,26,P,R,L
7,6,27,L,L,L
7,6,28,L,L,L
7,6,29,R,R,R
7,6,30,R,R,R
7,6,31,R,R,R
7,6,32,R,R,R
7,6,33,L,L,L
7,6,34,L,L,L
7,6,35,N,L,R
7,6,36,R,R,R
7,6,37,P,R,L
7,6,38,R,R,R
7,6,39,P,R,L
7,6,40,L,L,L
7,6,41,N,L,R
7,6,42,R,R,R
7,6,43,R,R,R
7,6,44,N,L,R
7,6,45,R,R,R
7,6,46,P,R,L
7,6,47,L,L,L
7,6,48,R,R,R
7,6,49,R,R,R
7,6,50,P,R,L
7,6,51,N,L,R
7,6,52,P,R,L
7,6,53,L,L,L
7,6,54,N,L,R
7,6,55,R,R,R
7,6,56,P,R,L
7,6,57,N,L,R
7,6,58,R,R,R
7,6,59,L,L,L
7,6,60,L,L,L
7,6,61,N,L,R
7,6,62,R,R,R
7,6,63,L,L,L
7,6,64,R,R,R
7,6,65,P,R,L
7,6,66,L,L,L
7,6,67,N,L,R
7,6,68,R,R,R
7,6,69,P,R,L
7,6,70,N,L,R
7,6,71,P,R,L
7,6,72,L,L,L
7,6,73,L,L,L
7,6,74,R,R,R
7,6,75,R,R,R
7,6,76,R,R,R
7,6,77,R,R,R
7,6,78,L,L,L
7,6,79,L,L,L
7,6,80,N,L,R
7,6,81,R,R,R
7,6,82,P,R,L
7,6,83,R,R,R
7,6,84,P,R,L
7,6,85,L,L,L
7,6,86,N,L,R
7,6,87,R,R,R
7,6,88,R,R,R
7,6,89,N,L,R
7,6,90,R,R,R
7,6,91,P,R,L
7,6,92,L,L,L
7,6,93,R,R,R
7,6,94,R,R,R
7,6,95,P,R,L
7,6,96,N,L,R
7,6,97,P,R,L
7,6,98,L,L,L
7,6,99,N,L,R
7,6,100,R,R,R
7,7,1,P,R,L
7,7,2,P,R,L
7,7,3,P,R,L
7,7,4,P,R,L
7,7,5,P,R,L
7,7,6,P,R,L
7,7,7,N,L,R
7,7,8,L,L,L
7,7,9,N,L,R
7,7,10,R,R,R
7,7,11,R,R,R
7,7,12,L,L,L
7,7,13,L,L,L
7,7,14,P,R,L
7,7,15,L,L,L
7,7,16,L,L,L
7,7,17,R,R,R
7,7,18,R,R,R
7,7,19,L,L,L
7,7,20,L,L,L
7,7,21,R,R,R
7,7,22,L,L,L
7,7,23,L,L,L
7,7,24,R,R,R
7,7,25,R,R,R
7,7,26,L,L,L
7,7,27,L,L,L
7,7,28,R,R,R
7,7,29,L,L,L
7,7,30,L,L,L
7,7,31,R,R,R
7,7,32,R,R,R
7,7,33,L,L,L
7,7,34,L,L,L
7,7,35,R,R,R
7,7,36,L,L,L
7,7,37,L,L,L
7,7,38,R,R,R
7,7,39,R,R,R
7,7,40,L,L,L
7,7,41,L,L,L
7,7,42,R,R,R
7,7,43,L,L,L
7,7,44,L,L,L
7,7,45,R,R,R
7,7,46,R,R,R
7,7,47,L,L,L
7,7,48,L,L,L
7,7,49,R,R,R
7,7,50,L,L,L
7,7,51,L,L,L
7,7,52,R,R,R
7,7,53,R,R,R
7,7,54,L,L,L
7,7,55,L,L,L
7,7,56,R,R,R
7,7,57,L,L,L
7,7,58,L,L,L
7,7,59,R,R,R
7,7,60,R,R,R
7,7,61,L,L,L
7,7,62,L,L,L
7,7,63,R,R,R
7,7,64,L,L,L
7,7,65,L,L,L
7,7,66,R,R,R
7,7,67,R,R,R
7,7,68,L,L,L
7,7,69,L,L,L
7,7,70,R,R,R
7,7,71,L,L,L
7,7,72,L,L,L
7,7,73,R,R,R
7,7,74,R,R,R
7,7,75,L,L,L
7,7,76,L,L,L
7,7,77,R,R,R
7,7,78,L,L,L
7,7,79,L,L,L
7,7,80,R,R,R
7,7,81,R,R,R
7,7,82,L,L,L
7,7,83,L,L,L
7,7,84,R,R,R
7,7,85,L,L,L
7,7,86,L,L,L
7,7,87,R,R,R
7,7,88,R,R,R
7,7,89,L,L,L
7,7,90,L,L,L
7,7,91,R,R,R
7,7,92,L,L,L
7,7,93,L,L,L
7,7,94,R,R,R
7,7,95,R,R,R
7,7,96,L,L,L
7,7,97,L,L,L
7,7,98,R,R,R
7,7,99,L,L,L
7,7,100,L,L,L
7,8,1,P,R,L
7,8,2,P,R,L
7,8,3,P,R,L
7,8,4,P,R,L
7,8,5,P,R,L
7,8,6,P,R,L
7,8,7,L,L,L
7,8,8,N,L,R
7,8,9,L,L,L
7,8,10,R,R,R
7,8,11,R,R,R
7,8,12,N,L,R
7,8,13,L,L,L
7,8,14,L,L,L
7,8,15,L,L,L
7,8,16,L,L,L
7,8,17,P,R,L
7,8,18,R,R,R
7,8,19,R,R,R
7,8,20,L,L,L
7,8,21,L,L,L
7,8,22,L,L,L
7,8,23,L,L,L
7,8,24,L,L,L
7,8,25,R,R,R
7,8,26,R,R,R
7,8,27,N,L,R
7,8,28,L,L,L
7,8,29,L,L,L
7,8,30,L,L,L
7,8,31,L,L,L
7,8,32,P,R,L
7,8,33,R,R,R
7,8,34,R,R,R
7,8,35,L,L,L
7,8,36,L,L,L
7,8,37,L,L,L
7,8,38,L,L,L
7,8,39,L,L,L
7,8,40,R,R,R
7,8,41,R,R,R
7,8,42,N,L,R
7,8,43,L,L,L
7,8,44,L,L,L
7,8,45,L,L,L
7,8,46,L,L,L
7,8,47,P,R,L
7,8,48,R,R,R
7,8,49,R,R,R
7,8,50,L,L,L
7,8,51,L,L,L
7,8,52,L,L,L
7,8,53,L,L,L
7,8,54,L,L,L
7,8,55,R,R,R
7,8,56,R,R,R
7,8,57,N,L,R
7,8,58,L,L,L
7,8,59,L,L,L
7,8,60,L,L,L
7,8,61,L,L,L
7,8,62,P,R,L
7,8,63,R,R,R
7,8,64,R,R,R
7,8,65,L,L,L
7,8,66,L,L,L
7,8,67,L,L,L
7,8,68,L,L,L
7,8,69,L,L,L
7,8,70,R,R,R
7,8,71,R,R,R
7,8,72,N,L,R
7,8,73,L,L,L
7,8,74,L,L,L
7,8,75,L,L,L
7,8,76,L,L,L
7,8,77,P,R,L
7,8,78,R,R,R
7,8,79,R,R,R
7,8,80,L,L,L
7,8,81,L,L,L
7,8,82,L,L,L
7,8,83,L,L,L
7,8,84,L,L,L
7,8,85,R,R,R
7,8,86,R,R,R
7,8,87,N,L,R
7,8,88,L,L,L
7,8,89,L,L,L
7,8,90,L,L,L
7,8,91,L,L,L
7,8,92,P,R,L
7,8,93,R,R,R
7,8,94,R,R,R
7,8,95,L,L,L
7,8,96,L,L,L
7,8,97,L,L,L
7,8,98,L,L,L
7,8,99,L,L,L
7,8,100,R,R,R
7,9,1,P,R,L
7,9,2,P,R,L
7,9,3,P,R,L
7,9,4,P,R,L
7,9,5,P,R,L
7,9,6,P,R,L
7,9,7,L,L,L
7,9,8,L,L,L
7,9,9,N,L,R
7,9,10,P,R,L
7,9,11,R,R,R
7,9,12,N,L,R
7,9,13,N,L,R
7,9,14,L,L,L
7,9,15,L,L,L
7,9,16,L,L,L
7,9,17,L,L,L
7,9,18,P,R,L
7,9,19,R,R,R
7,9,20,N,L,R
7,9,21,L,L,L
7,9,22,L,L,L
7,9,23,L,L,L
7,9,24,N,L,R
7,9,25,P,R,L
7,9,26,P,R,L
7,9,27,R,R,R
7,9,28,N,L,R
7,9,29,N,L,R
7,9,30,L,L,L
7,9,31,L,L,L
7,9,32,L,L,L
7,9,33,L,L,L
7,9,34,P,R,L
7,9,35,L,L,L
7,9,36,N,L,R
7,9,37,L,L,L
7,9,38,L,L,L
7,9,39,L,L,L
7,9,40,L,L,L
7,9,41,P,R,L
7,9,42,L,L,L
7,9,43,R,R,R
7,9,44,N,L,R
7,9,45,N,L,R
7,9,46,L,L,L
7,9,47,L,L,L
7,9,48,L,L,L
7,9,49,L,L,L
7,9,50,P,R,L
7,9,51,L,L,L
7,9,52,R,R,R
7,9,53,L,L,L
7,9,54,L,L,L
7,9,55,L,L,L
7,9,56,L,L,L
7,9,57,L,L,L
7,9,58,L,L,L
7,9,59,R,R,R
7,9,60,L,L,L
7,9,61,N,L,R
7,9,62,L,L,L
7,9,63,L,L,L
7,9,64,L,L,L
7,9,65,L,L,L
7,9,66,P,R,L
7,9,67,L,L,L
7,9,68,R,R,R
7,9,69,L,L,L
7,9,70,N,L,R
7,9,71,L,L,L
7,9,72,L,L,L
7,9,73,L,L,L
7,9,74,L,L,L
7,9,75,P,R,L
7,9,76,L,L,L
7,9,77,R,R,R
7,9,78,L,L,L
7,9,79,L,L,L
7,9,80,L,L,L
7,9,81,L,L,L
7,9,82,L,L,L
7,9,83,L,L,L
7,9,84,R,R,R
7,9,85,L,L,L
7,9,86,N,L,R
7,9,87,L,L,L
7,9,88,L,L,L
7,9,89,L,L,L
7,9,90,L,L,L
7,9,91,P,R,L
7,9,92,L,L,L
7,9,93,R,R,R
7,9,94,L,L,L
7,9,95,N,L,R
7,9,96,L,L,L
7,9,97,L,L,L
7,9,98,L,L,L
